taxon_no,taxon_name
127267,Ulbospiriferidae
208496,Ulospongiellidae
85896,Umboniidae
118697,Umbonulidae
62723,Umbraculidae
241806,Uncertain
123378,Uncinulidae
126942,Uncitidae
62724,Ungulinidae
119344,Uniconidae
62728,Unionidae
147764,Upogebiidae
115084,Uraliniidae
128199,Uranoceratidae
82278,Uranoscopidae
103676,Urasterellidae
206612,Urdidae
168418,Urechinidae
154023,Urolophidae
237357,Uronectidae
86652,Ussuriidae
86782,Ussuritidae
155212,Utiidae
146272,Vacunellidae
103410,Valcouroceratidae
114479,Valloniidae
62737,Valvatidae
62741,Vanikoridae
291598,Varialepididae
226123,Varunidae
95295,Vascoceratidae
62747,Vasidae
145641,Vauxiidae
112534,Velellidae
302119,Veliferidae
62763,Velutinidae
62779,Veneridae
81544,Ventriculitidae
115078,Verbeekiellidae
62787,Vermetidae
127285,Verneuiliidae
302298,Verrucidae
70162,Verticillitidae
62796,Verticordiidae
327506,Vertiginidae
62799,Vesicomyidae
91619,Vetulicolidae
188086,Vetulinidae
330361,Vicidae
82315,Vidrioceratidae
118742,Vinculariidae
118662,Vinellidae
123490,Virgianidae
70219,Virgolidae
119420,Viriatellidae
62823,Vitrinellidae
114484,Vitrinidae
62825,Viviparidae
224017,Vlastidae
70879,Vltaviellidae
148185,Voehringeritidae
245073,Volganellidae
62834,Volutidae
62838,Volutomitridae
119351,Volynitidae
70448,Volzeiidae
113487,Vulsellidae
107617,Waagenophyllidae
302416,Waiparaconidae
269469,Wakinoichthiidae
58133,Wallowaconchidae
124991,Wangyuiidae
208500,Wapkiidae
121036,Waptiidae
204320,Wareembaiidae
128418,Weberithyrididae
80694,Wellerellidae
93062,Welleritidae
92861,Werneroceratidae
127939,Westonoceratidae
70141,Wewokellidae
154079,Weymouthiidae
200337,Whiteiidae
124981,Whittardiidae
93067,Wiedeyoceratidae
93217,Wocklumeriidae
253123,Wortheniellidae
227122,Wuaniidae
63314,Xanthidae
80814,Xenacanthidae
103668,Xenasteridae
82359,Xenoceltitidae
82361,Xenodiscidae
127440,Xenomartiniidae
62877,Xenophoridae
226087,Xenophthalmidae
162998,Xestoleberididae
81585,Xiphiidae
265569,Xiphoteuthididae
173815,Yatsengiidae
285241,Yelangichthyidae
65604,Yochelcionellidae
167461,Yohoiidae
86084,Yoldiidae
141646,Yorkiidae
169391,Youngiellidae
161562,Ypsilothuriidae
154089,Yukoniidae
97454,Yunnanellidae
155740,Yunnanocephalidae
95208,Zacanthoididae
91439,Zanthopsidae
302376,Zapfellidae
110415,Zaphrentidae
114690,Zaphrentoididae
70450,Zardinophyllidae
144663,Zeacrinitidae
80668,Zeilleriidae
82427,Zhanatellidae
141299,Zhijinitidae
266385,Zoarcidae
162068,Zonitidae
81179,Zoroasteridae
127385,Zugmayeriidae
111546,Zygitidae
241789,Zygobolbidae
62902,Zygopleuridae
316370,Zygospiridae
