taxon_no,taxon_name
23435,Parajonesites
23436,Parakozlowskiella
23437,Paranoviportia
23438,Paraoliganisus
23441,Parapribylites
23442,Paraprimitia
23443,Parapyxion
23444,Paraschmidtella
23445,Parashivaella
23446,Parasleia
23448,Pariconchoprimitia
23449,Parphores
23450,Parulrichia
187310,Parvicyathus
23452,Pectidolon
23453,Pedomphalella
23454,Pelycobolbina
23455,Pentagona
23456,Pentagonochilina
23458,Perprimitia
23459,Perspicillum
23460,Petrisigmoopsis
23462,Physalidopisthia
23463,Physcocalyptra
23464,Pilla
262198,Pinpilla
299615,Pircawayra
23465,Piretella
23466,Piretia
23467,Piretopsis
23469,Plagionephrodes
23470,Planiprimites
23471,Planusella
23472,Platybolbina
23474,Pleurodella
23475,Podolibolbina
23476,Poloniella
23477,Polyceratella
23479,Porkornya
23480,Posneratina
23481,Posnerina
23482,Pribylina
23483,Pribylites
23484,Primitia
23485,Primitiella
23486,Primitiopsella
23487,Primitiopsis
23488,Protallinnella
23497,Pseudoaparchites
23491,Pseudobollia
23492,Pseudohippula
23493,Pseudokiesowia
23494,Pseudoleperditia
23495,Pseudomyomphalus
23496,Pseudonodella
23498,Pseudoprimitiella
23499,Pseudorakverella
23500,Pseudostrepula
23501,Pseudotallinnella
23502,Pseudozygobolbina
23503,Pseudulrichia
23505,Punctoschmidtella
23506,Pygoconcha
23507,Pyxion
23508,Quadricollina
23509,Quadridigitalis
23510,Quadrijugator
23511,Quadrilobella
23512,Quadritia
23513,Quasiglyptopleura
23514,Raimbautina
23515,Rakverella
23516,Raymondatia
23517,Rectonaria
23520,Refrathella
23521,Reginea
23522,Regubea
23523,Reigiopsis
23524,Renibeyrichia
23525,Reticestus
23526,Reticulochilina
23527,Retinoda
23528,Retisacculus
23529,Reuentalina
23531,Rhytiobeyrichia
23532,Richina
23533,Rigidella
23534,Rimabollia
23535,Ritatia
23536,Rivillina
23538,Rozdestvenskayites
23539,Rozmaniella
23540,Ruptivelum
23542,Saccelatia
23543,Saffordellina
23544,Sagittovum
23546,Samoilovaella
23548,Sansabella
23550,Sarmatotoxotis
23551,Sarvina
23552,Sarytumia
23553,Satiellina
23554,Savagellites
23555,Scaldianella
23556,Scanipisthia
23557,Scaphina
23558,Schallreuteria
23559,Schmidtella
23560,Schweyerina
23561,Scipionis
23563,Scrobicula
23564,Scrobisylthis
23565,Sekobolla
23566,Selebratina
23567,Selon
23568,Semibolbina
23569,Semikiesowia
23570,Semilukiella
23572,Serenida
23573,Severella
23574,Severobolbina
23575,Severopsis
23576,Seviculina
23577,Shidelerites
23579,Sibiriobolbina
23580,Sibiritella
23581,Sichuania
23582,Sigmobolbina
23583,Sigmoopsis
23584,Sigmoopsoides
23585,Signetopsis
23588,Sinoprimitia
23589,Siveteria
23590,Slependia
23591,Snaidar
23592,Soanella
294981,Soleaua
23593,Sphenicibysis
23594,Spinaechmina
23595,Spinella
23596,Spinigerites
23597,Spinohippula
23598,Spinopleura
23599,Steinfurtia
23600,Steusloffia
23601,Stictobollia
23602,Strepula
23603,Stroterobolbina
23604,Subligaculum
23605,Subtella
23606,Sudon
23607,Sulcatiella
23608,Sulcicuneus
23609,Susus
23610,Suvalkeilla
23611,Svantovites
23612,Swantina
23613,Sylithis
23614,Tajurina
23615,Tallinnella
23616,Tallinnellina
23617,Tallinnopsis
23618,Tambovia
23619,Tegea
23620,Telegraphia
23621,Tenebrion
23622,Tetrada
23623,Tetradella
23624,Tetrasacculus
23626,Therioxynpecum
23627,Thibautina
23628,Thomasatia
23629,Timiskamella
23630,Tinotoxotis
191133,Triassicindivisia
23634,Tribotoxotis
23635,Triemilomatella
23636,Trinota
23637,Tropidotoxotis
23638,Tschingizella
23639,Tsitrella
23640,Tvaerenella
23641,Uchtovia
23642,Uhakiella
23643,Ullehmannia
23644,Ullerella
23646,Undipila
23647,Undulirete
23648,Unisulcopleura
23649,Unzhiella
23650,Uralina
23651,Urdia
23652,Urftella
23653,Urgachilina
23654,Uscopria
23655,Uvonhachtia
23656,Vaivanovia
23657,Valdarella
23658,Varilatella
23659,Vattenfallia
23660,Ventrigyrus
23661,Vesticytherura
23664,Vitissites
23665,Vittella
23666,Vogdesella
23668,Wabiella
23669,Warthinia
23670,Webbylla
23671,Wehrlina
23672,Welchella
23674,Welleriella
23676,Winchellatia
23677,Wuxuania
23678,Xiangzhoulina
23680,Xystista
23681,Yichangella
23683,Yukonibolbina
23684,Zaborovia
23685,Zanirinella
23686,Zenkopsis
23687,Zigobolboides
23688,Ziva
23689,Zorotoxotis
23692,Zygobolboides
297481,Bektasia
170822,Birdsallela
24712,Cavellina
23974,Cavussurella
24358,Orlovicavina
306553,Recytella
23818,Sulcella
24682,Ussuricavina
24713,Cytherella
24714,Cytherelloidea
24718,Platella
162727,Pyricythereis
187298,Spinososioella
24711,Ankumia
306549,Cavellinacea
24715,Dizygopleura
24716,Gotlandella
24717,Nyhamnella
24720,Staringia
24721,Struveopsis
24722,Tetratylus
23849,Acratia
23851,Acratinella
23996,Cooperuna
24221,Lamellacratia
64809,Liuzhinia
23839,Abrobairdia
23850,Acratina
245065,Actuaria
270915,Alatobairdia
259346,Anisobairdia
168846,Arcibairdia
23919,Bairdia
65018,Bairdiacypris
23920,Bairdianella
23922,Bairdiolites
270949,Bashkirobairdia
264834,Bispinacratia
23942,Bohlenatia
270952,Bolzibairdia
23945,Borgerscottia
23969,Carinobairdia
23977,Ceratobairdia
24001,Cornutobairdia
24039,Dicerobairdia
24059,Eisobairdia
24085,Fabalicypris
166229,Heterobairdia
24162,Hiatobairdia
270927,Hungarobairdia
24184,Isobythocypris
170797,Kempfina
23786,Krausella
220093,Lanczichebairdia
170786,Lobobairdia
24266,Margarobairdia
24287,Mirabairdia
270945,Neobairdiolites
24334,Nodobairdia
24360,Orthobairdia
23426,Parabairdiacypris
24382,Parabairdianella
270901,Parabairdiolites
24401,Paraglyptobairdia
24406,Paramacrocypris
24415,Paraspinobairdia
24418,Paratriebelina
270908,Parurobairdia
64805,Petasobairdia
24470,Praelobobairdia
270938,Praeptychobairdia
24475,Praezabythocypris
24479,Processobairdia
24522,Ptychobairdia
24529,Pustulobairdia
270967,Schyroconcha
264832,Sinabairdia
24612,Spinobairdia
24666,Triebelina
165201,Truncobairdia
65011,Urobairdia
220090,Vanganardia
270947,Vavilovella
23836,Xixionopsis
23929,Baschkirina
23760,Condracypris
23767,Cytherellina
24361,Orthocypris
24473,Praepilatina
23804,Pseudobythocypris
23815,Silenis
24601,Silenites
24674,Turiella
23848,Acanthoscapha
23936,Beecheroscapha
264842,Bulbosohnia
24411,Paraplatyrhomboides
24453,Platyrhomboides
24598,Shidelerites
264838,Tuberoscapha
273333,Zenkovia
24304,Nagyella
24383,Paraberounella
24558,Rhombocythere
23749,Aurigerites
23957,Bythocypris
23858,Acvocaria
23961,Callicythere
24004,Covracythere
24012,Cuneoceratina
24203,Keijicythere
24291,Monoceratina
24384,Parabythocythere
24422,Patellacythere
24757,Proeditia
24535,Racvetina
24623,Striatobythoceratina
24654,Torista
24661,Triassocythere
24662,Triceratina
236965,Candona
131411,Candonopsis
24038,Dettermania
92638,Cypridea
24264,Mantelliana
337470,Mongolocypris
131366,Altanicypris
98351,Cypris
313633,Eucypris
307509,Herpetocypris
131358,Talicypridea
24694,Virgatocypris
24021,Cythere
24022,Cythereis
97323,Cytherideis
24029,Cytheromorpha
163031,Gangamocytheridea
24107,Gemmanella
24114,Glorianella
191124,Gomphocythere
24149,Hemicytheridea
246513,Kellettella
24282,Microcytherura
24374,Paijenborchella
24431,Perissocytheridea
24609,Speluncella
24659,Triassinella
23930,Basslerella
24024,Cytheridea
24079,Eucythere
23781,Hungarella
24430,Peratocytheridea
174318,Pirileberis
305769,Pseudeucythere
24519,Pseudorayella
23902,Arqoviella
24125,Gruendelicythere
23302,Judahella
24695,Visnyoella
24031,Cytheropteron
24150,Hemicytherura
163007,Konarocythere
24279,Metacytheropteron
162997,Oculocytheropteron
174319,Paradoxorhyncha
24485,Procytherura
142909,Pseudacanthoscapha
24251,Lutkevichinella
23369,Movschovitschia
23765,Cribroconcha
23777,Healdia
23778,Healdianella
169414,Healdiopsis
23787,Ledahia
24265,Marginohealdia
180667,Marginopsis
23794,Ogmoconcha
23795,Ogmoconchella
23805,Pseudohealdia
23806,Reversocypris
23825,Timorhealdia
286064,Torohealdia
23835,Waylandella
23913,Aurila
23973,Caudites
24054,Echinocythereis
24157,Hermanites
24260,Malzella
24299,Muellerina
162994,Neobuntonia
24421,Patagonacythere
24527,Puriana
24532,Quadracythere
24553,Reussicythere
24641,Thaerocythere
98345,Ilyocypris
131355,Neuquenocypris
142867,Kerocythere
24217,Krithe
332825,Euxinocythere
98337,Limnocythere
24278,Metacypris
131347,Paralimnocythere
205919,Pterocythere
24649,Timiriasevia
131351,Wolburgiopsis
24164,Hirschmannia
162999,Loxocauda
24247,Loxoconcha
24254,Macrocypris
23997,Copytus
24319,Neocytherideis
98358,Cyprois
23879,Ampuloides
24198,Karinadomella
24280,Microcheilinella
24330,Newsomites
264827,Punctacheilinella
169404,Spinomicrocheilinella
24389,Paracypris
24660,Triassocypris
24393,Paracytheridea
24300,Munseyella
24139,Haworthina
24229,Liasina
24512,Pseudomacrocypris
24120,Gramannicythere
162921,Herrigocythere
24208,Kinkelinella
24191,Jonesia
169418,Absina
294977,Crasquinia
216913,Fascianella
23776,Graphiadactyllis
183749,Graphiadactylloides
24725,Anahuacia
180688,Cristanaria
180676,Portella
180685,Pseudospinella
23518,Rectoplacera
180678,Siciliella
24669,Triplacera
23967,Cardobairdia
23950,Bradleya
23855,Actinocythereis
324898,Asperrissimocythere
23911,Atlanticythere
23938,Bensonocythere
162992,Falsobuntonia
162808,Fissocarinocythere
24113,Glenocythere
24314,Neocaudites
24429,Pennyella
24434,Phalcocythere
24492,Proteoconcha
24521,Pterygocythereis
24613,Spinoleberis
24633,Taracythere
250512,Daurina
169397,Bohemina
23519,Rectospinella
24702,Xestoleberis
23838,Aaleniella
23840,Abrocythereis
23841,Absonocytheropteron
23845,Abursus
23842,Abyssocypris
23843,Abyssocythere
23844,Abyssocythereis
23846,Acanthocythere
23847,Acanthocythereis
23853,Acronotella
23854,Actiangulata
23856,Acuticythereis
23857,Acuticytheretta
24724,Adamczakia
23859,Adeditia
23860,Aegyptiana
23861,Afranticythereis
23862,Afrocytheridea
23863,Agrenocythere
23864,Agulhasina
23865,Aikenicythere
23866,Alatacavellina
23867,Alatacythere
23868,Alataleberis
23869,Algerina
23871,Allocythereis
23872,Alocopocythere
23870,Altha
23873,Ambocythere
23874,Ambostracon
23875,Amphicythere
23876,Amphicytherura
23877,Amphileberis
23878,Amphistegina
23880,Anchistrocheles
23881,Anebocythereis
23882,Aneisohealdia
23883,Angliaecytheridea
23884,Anisocyamus
23885,Anommatocyther
23886,Anomocytheridea
23887,Antibythocypris
23888,Anticythereis
274081,Anxiania
23889,Aparchitocythere
23890,Apateloschizocythere
23891,Apatocythere
23892,Aphelocythere
23893,Aphrikanecythere
23894,Aratrocypris
23895,Arcacythere
23896,Archeocosta
23897,Archeocuneocythere
23898,Archicythereis
23899,Arcuaria
23900,Argenticytheretta
23901,Argilloecia
23903,Arrazocypris
23904,Artifactella
23905,Aruduce
23906,Ascetoleberis
23907,Asciocythere
23908,Asturiella
23909,Asymmetricythere
23910,Atjehella
23912,Aulocytheridea
23914,Australicythere
23915,Australoecia
23916,Aversovalva
23917,Aviacypris
297480,Aysegulina
23918,Baffincythere
23923,Bairdiocypris
23921,Bairdiohealdites
23924,Bairdoppilata
23925,Bajacythere
23926,Bakunella
23927,Balowella
23928,Barrychilina
23931,Basslerites
23932,Batavocythere
23933,Bathycythere
23934,Beatamoosina
23935,Beecherella
23939,Berounella
23940,Bicornucythere
23941,Bisulcocypris
23943,Bolbozoella
23944,Boldella
23946,Borovitchella
23947,Bosquetia
23948,Bosquetina
131360,Brasacypris
23951,Bronsteiniana
23953,Bufanchiste
23954,Bulbosclerites
23955,Buntonia
23956,Bythoceratina
23958,Bythocythere
23959,Bythocytheromorpha
98362,Caganella
23960,Calcaribeyrichia
23962,Callistocythere
23963,Camdenidea
23964,Camptocythere
23965,Campylocythere
23966,Capsacythere
23968,Caribbella
23970,Carinocythereis
23971,Casterocythere
23972,Cativella
23975,Caytonidea
23976,Centrocythere
23978,Ceratocratia
23980,Chapmanicythereis
23981,Chejudocythere
23983,Chrysocythere
23982,Cistacythereis
23984,Citrella
23985,Cladarocythere
23986,Cleithranchiste
23987,Cletocythereis
23988,Climacoidea
23989,Clinocythere
23990,Clithrocytheridea
23991,Cluthia
23992,Cnestocythere
23993,Collisboris
23995,Condomyra
23994,Coniferina
23998,Coquimba
23999,Cornicythereis
24000,Cornucoquimba
24002,Costa
24003,Costaveenia
24005,Craspedographylus
24006,Crassacythere
24007,Crenaleya
24008,Cretaceratina
24009,Cristaeleberis
24010,Crucicornina
24013,Cuneocythere
24014,Curfsina
24015,Cushmanidea
24016,Cyamocytheridea
24017,Cyprideis
24018,Cypridopsis
24019,Cystacythereis
24020,Cytheralison
24023,Cytheretta
24025,Cytheridella
24027,Cytherois
24028,Cytheroma
24030,Cytheropterina
24032,Cytherura
24033,Dahomeya
24034,Daleiella
24035,Dallonella
24036,Damonella
24037,Dentokrithe
24040,Dicrorygma
24041,Dictocythere
24042,Diebelina
24043,Digmocythere
24044,Diogmopteron
24045,Disopontocypris
24046,Dolocythere
24047,Dolocytheridea
24048,Donmacythere
24049,Doratocythere
24050,Dordoniella
24051,Dornbuschia
24052,Dumontina
24053,Dutoitella
24055,Editia
24056,Egenacythere
24057,Egorovia
24058,Egorovitina
24061,Ellesmerina
24062,Elliptocyprites
24063,Elofsonella
24064,Elofsonia
24065,Emphasia
24066,Entoprimitia
24067,Eobuntonia
24068,Eoconchoecia
24069,Eocytheridea
24070,Eocytheropteron
24071,Eopaijenborchella
24072,Eoparaparchites
24073,Eorotundracythere
24074,Eostephanella
24075,Eridoconcha
24076,Eripleura
24077,Escharacytheridea
24078,Estonaceratella
24080,Eucytherura
24081,Eudecacythere
24082,Euryitycythere
24083,Euthlipsurella
24084,Exophthalmocythere
24086,Fabanella
24087,Falsocythere
24088,Falunia
24089,Fastigastocythere
24090,Faveolebris
24091,Finmarchinella
24092,Fissocrinocythere
24093,Fissocythere
24094,Flabellimutilis
24095,Flexuocythere
24096,Flexus
24097,Forbescythere
24098,Foveoleberis
24099,Frambocythere
24100,Frostiella
24101,Fueloepicythere
24102,Fuhrbergiella
24103,Galliaecytheridea
24104,Gammacythere
24105,Garnuella
24108,Gerbeckites
24109,Gesoriacula
24110,Gibberlebeis
24111,Ginginella
24112,Glabellacythere
24115,Glyptocythere
24116,Glyptogatocythere
24117,Glyptolichvinella
24118,Golcocythere
24119,Gramannella
24121,Grekoffiana
24122,Grinioneis
24123,Gruendelella
24124,Grundelella
24126,Gubkiniella
24127,Gujaratella
24128,Gunneropsis
24129,Gyrocythere
24130,Habrocythere
24131,Hammatocythere
24132,Hanaiborchella
24133,Hanaiceratina
24134,Hanaicythere
24135,Haplocytheridea
24136,Harperopsis
24137,Hastacypris
24138,Haughtonileberis
24140,Hazelina
24141,Healdiacypris
24142,Hechticythere
24143,Heinia
24144,Heliocythere
24145,Hellebardia
24146,Hemicyprideis
24147,Hemicythere
24148,Hemicytheria
24151,Hemikrithe
24152,Hemingwayella
24153,Hemiparacytheridea
24154,Henryhowella
24155,Heptaloculites
24156,Hercynocythere
24158,Herrigocyther
24159,Hesslandites
24160,Heterocyprideis
24161,Heterocythereis
24163,Hiltermannicythere
24165,Hirsutocythere
24166,Holcopocythere
24167,Hornibrookella
24168,Horrificiella
24169,Hourqia
24170,Howeina
24171,Huantraiconella
24172,Hulingsina
24173,Hutsonia
24174,Hystricocythere
24175,Iatella
24176,Idiocythere
24177,Imhotepia
24178,Incongruellina
24180,Iniella
24181,Ionicythere
24182,Iraqicythereis
24183,Isobuntonia
24185,Isocythereis
24186,Isohabrocythere
24187,Jatella
24188,Javanella
24189,Jefina
24190,Jingguella
24192,Jugosocythereis
24193,Juvenix
24194,Kaesleria
24195,Kalyptovalva
24196,Kamajcythereis
24197,Kangarina
24199,Karsteneis
24200,Kassinina
24201,Kefiella
24202,Keijella
24204,Kemeroviana
24205,Keslingiella
24206,Kikliocythere
24207,Kingmaina
24209,Kirkbyellina
24210,Kirtonella
24211,Klieana
24215,Kobayashiina
24216,Krausellina
24219,Kroemmelbeinella
24218,Kroemmelbeinia
24220,Kummerowia
24222,Langtonia
24223,Lankacythere
24224,Leguminocythereis
24225,Leniocythere
24226,Leptocythere
24227,Lesleya
24228,Leviella
24230,Liasopteron
24232,Ligerina
24234,Lindisfarnia
24235,Liujingnia
24236,Lixouria
24237,Ljubimovella
24238,Loculibairdia
24239,Loculicytheretta
24240,Londinia
24241,Longyuanella
24242,Looneyella
24243,Lophoctenella
24244,Lophocythere
24245,Lophodentina
24246,Louza
24248,Loxoconchella
24249,Loxocorniculum
24250,Loxocythere
24252,Luvula
24253,Lycopterocypris
24255,Macrocyproides
24256,Macrodentina
24257,Macrosarisa
24258,Macrypsilon
24259,Majungaella
24261,Mandawacythere
24262,Mandelstamia
24263,Mandocythere
24267,Margoplanitia
24268,Marslatourella
24269,Martinicythere
24270,Matronella
24271,Mauritsina
24272,Mediocytherideis
24273,Megommatocythere
24274,Mehesella
24275,Memoria
24276,Merocythere
24277,Messinella
24281,Microcythere
24283,Microparaparchites
24284,Micropneumatocythere
24285,Microxestolebris
24286,Miocytheridea
24288,Miracythere
24289,Mochella
24290,Monoceratella
24292,Monsmirabilia
24293,Moorea
24294,Moosina
24295,Morkhovenia
24296,Morkhovenicythereis
24297,Mosaeleberis
24298,Mostlerella
24301,Murrayina
24302,Murthya
24303,Mutilus
24305,Namaia
24306,Nanacythere
24307,Nanurocythereis
24308,Navarracythere
24309,Naviculina
24310,Necrateria
24311,Nemoceratina
24312,Neobairdia
24313,Neoberounella
24315,Neocraterellina
24316,Neocyprideis
24317,Neocythere
24318,Neocytheretta
24320,Neomonoceratina
24321,Neonesidea
24322,Neonyhamnella
24323,Neooctonaria
24324,Neophrecythere
24325,Neothlipsura
24326,Neoveenia
24327,Nephokirkos
24328,Netrocytheridea
24329,Netschajewiana
24331,Nigeria
24332,Nigeroloxoconcha
24333,Nikitinella
24335,Nodophthalmocythere
24336,Nonurocythereis
24337,Nophrecythere
24338,Normanicythere
24339,Notocythere
24340,Novocypris
24341,Nucleolina
24342,Nuguschia
24343,Obisafitella
24344,Oblitacythereis
24346,Occlusacythereis
24345,Occulocytheropteron
24347,Occultocythereis
24348,Octosylthere
24349,Oertliella
24350,Olbia
24351,Oligocythereis
24352,Olimfalunia
24353,Ommatokrithe
24354,Opimocythere
24355,Orbitolina
24356,Ordoniya
24357,Orionina
24359,Ornatoleberis
24362,Orthonotacythere
24363,Otocythere
24364,Ouachitaia
24365,Ovatoquasillites
24366,Ovocytheridea
24368,Pacambocythere
24369,Pachycaudites
24370,Pachydomella
24371,Pachydomelloides
24372,Paenula
24373,Paijenborchellina
24375,Palaeocytheridea
24376,Palaeocytheridella
24377,Paleocosta
24378,Paleomonsmirabilia
24379,Palmenella
24380,Palmoconcha
24381,Papillatabairdia
24385,Paracaudites
24386,Paracosta
24387,Paracyprideis
24388,Paracyprinotus
24390,Paracythere
24391,Paracythereis
24392,Paracytheretta
24394,Paracytherois
24395,Paracytheroma
24396,Paracytheromorpha
24397,Paracytheropteron
24398,Paradoxostoma
24399,Paraeucypris
24400,Paraexophthalmocythere
24402,Paragrenocythere
24403,Parahemingwayella
24404,Parakrithe
24405,Parakrithella
24407,Paramicrocheilinella
24408,Paramunseyella
24409,Paranesidea
24410,Paranotacythere
24412,Parariscus
24413,Paraschizocythere
24414,Paraschuleridea
24416,Parasterbergella
24417,Parataxodonta
24419,Pariceratina
24420,Parvacythereis
24423,Pavloviella
24424,Pectocythere
24425,Pedicythere
24426,Pelecocythere
