Max Age (Ma),Min Age (Ma),mindat ID,Locality containing Mineral,Tectonic Settings,Dated Locality ID,Dated Locality (Max Age),Lat Deg,Lat Min,Lat Sec,Lon Deg,Lon Min,Lon Sec,Decimal Degree,Mineral Name (plain),RRUFF Chemistry (plain),RRUFF Chemistry (concise),Chemistry Elements,Country of Type Locality,Structural Groupname,Fleischers Groupname
237,201,42920,"Biggenden Mine (Mt Biggenden Mine; Biggenden Gold And Bismuth Mine; Mt Biggenden Bismuth Mine; Mt Biggenden Magnetite Mine; Biggenden Quarry), Biggenden Shire, Queensland, Australia",,42920,"Biggenden Mine (Mt Biggenden Mine; Biggenden Gold And Bismuth Mine; Mt Biggenden Bismuth Mine; Mt Biggenden Magnetite Mine; Biggenden Quarry), Biggenden Shire, Queensland, Australia",-25,-32,-21,151,58,39,"-25.539166666667,151.9775",Marcasite,FeS<sub>2</sub>,FeS_2_,Fe S,unknown,Marcasite,Marcasite-LÃ¶llingite-marcasite subgroup
237,201,42920,"Biggenden Mine (Mt Biggenden Mine; Biggenden Gold And Bismuth Mine; Mt Biggenden Bismuth Mine; Mt Biggenden Magnetite Mine; Biggenden Quarry), Biggenden Shire, Queensland, Australia",,42920,"Biggenden Mine (Mt Biggenden Mine; Biggenden Gold And Bismuth Mine; Mt Biggenden Bismuth Mine; Mt Biggenden Magnetite Mine; Biggenden Quarry), Biggenden Shire, Queensland, Australia",-25,-32,-21,151,58,39,"-25.539166666667,151.9775",Molybdenite,MoS<sub>2</sub>,MoS_2_,Mo S,unknown,Molybdenite,molybdenite
237,201,42920,"Biggenden Mine (Mt Biggenden Mine; Biggenden Gold And Bismuth Mine; Mt Biggenden Bismuth Mine; Mt Biggenden Magnetite Mine; Biggenden Quarry), Biggenden Shire, Queensland, Australia",,42920,"Biggenden Mine (Mt Biggenden Mine; Biggenden Gold And Bismuth Mine; Mt Biggenden Bismuth Mine; Mt Biggenden Magnetite Mine; Biggenden Quarry), Biggenden Shire, Queensland, Australia",-25,-32,-21,151,58,39,"-25.539166666667,151.9775",Pyrite,FeS<sub>2</sub>,FeS_2_,Fe S,unknown,Pyrite,pyrite
237,201,42920,"Biggenden Mine (Mt Biggenden Mine; Biggenden Gold And Bismuth Mine; Mt Biggenden Bismuth Mine; Mt Biggenden Magnetite Mine; Biggenden Quarry), Biggenden Shire, Queensland, Australia",,42920,"Biggenden Mine (Mt Biggenden Mine; Biggenden Gold And Bismuth Mine; Mt Biggenden Bismuth Mine; Mt Biggenden Magnetite Mine; Biggenden Quarry), Biggenden Shire, Queensland, Australia",-25,-32,-21,151,58,39,"-25.539166666667,151.9775",Pyrrhotite,Fe<sup>2+</sup><sub>5</sub>Fe<sup>3+</sup><sub>2</sub>S<sup>2-</sup><sub>8</sub>,Fe^2+^_5_Fe^3+^_2_S^2-^_8_,Fe S,Japan,Nickeline,Â 
237,201,42920,"Biggenden Mine (Mt Biggenden Mine; Biggenden Gold And Bismuth Mine; Mt Biggenden Bismuth Mine; Mt Biggenden Magnetite Mine; Biggenden Quarry), Biggenden Shire, Queensland, Australia",,42920,"Biggenden Mine (Mt Biggenden Mine; Biggenden Gold And Bismuth Mine; Mt Biggenden Bismuth Mine; Mt Biggenden Magnetite Mine; Biggenden Quarry), Biggenden Shire, Queensland, Australia",-25,-32,-21,151,58,39,"-25.539166666667,151.9775",Sphalerite,ZnS,ZnS,Zn S,unknown,Sphalerite,sphalerite
237,201,42920,"Biggenden Mine (Mt Biggenden Mine; Biggenden Gold And Bismuth Mine; Mt Biggenden Bismuth Mine; Mt Biggenden Magnetite Mine; Biggenden Quarry), Biggenden Shire, Queensland, Australia",,42920,"Biggenden Mine (Mt Biggenden Mine; Biggenden Gold And Bismuth Mine; Mt Biggenden Bismuth Mine; Mt Biggenden Magnetite Mine; Biggenden Quarry), Biggenden Shire, Queensland, Australia",-25,-32,-21,151,58,39,"-25.539166666667,151.9775",Tetradymite,Bi<sub>2</sub>Te<sub>2</sub>S,Bi_2_Te_2_S,Bi Te S,Slovakia,Tetradymite,tetradymite
237,201,42920,"Biggenden Mine (Mt Biggenden Mine; Biggenden Gold And Bismuth Mine; Mt Biggenden Bismuth Mine; Mt Biggenden Magnetite Mine; Biggenden Quarry), Biggenden Shire, Queensland, Australia",,42920,"Biggenden Mine (Mt Biggenden Mine; Biggenden Gold And Bismuth Mine; Mt Biggenden Bismuth Mine; Mt Biggenden Magnetite Mine; Biggenden Quarry), Biggenden Shire, Queensland, Australia",-25,-32,-21,151,58,39,"-25.539166666667,151.9775",Tetrahedrite,Cu<sup>1+</sup><sub>10</sub>Cu<sup>2+</sup><sub>2</sub>Sb<sup>3+</sup><sub>4</sub>S<sup>2-</sup><sub>13</sub>,Cu^1+^_10_Cu^2+^_2_Sb^3+^_4_S^2-^_13_,Cu Sb S,unknown,Tennantite,tennantite
235,235,206900,"Coalstoun Prospect, Biggenden Shire, Queensland, Australia",,206900,"Coalstoun Prospect, Biggenden Shire, Queensland, Australia",-25,-40,-59,151,54,59,"-25.683055555556,151.91638888889",Bornite,Cu<sup>1+</sup><sub>5</sub>Fe<sup>3+</sup>S<sup>2-</sup><sub>4</sub>,Cu^1+^_5_Fe^3+^S^2-^_4_,Cu Fe S,unknown,Â ,Â 
235,235,206900,"Coalstoun Prospect, Biggenden Shire, Queensland, Australia",,206900,"Coalstoun Prospect, Biggenden Shire, Queensland, Australia",-25,-40,-59,151,54,59,"-25.683055555556,151.91638888889",Chalcocite,Cu<sup>1+</sup><sub>2</sub>S<sup>2-</sup>,Cu^1+^_2_S^2-^,Cu S,unknown,Â ,Â 
235,235,206900,"Coalstoun Prospect, Biggenden Shire, Queensland, Australia",,206900,"Coalstoun Prospect, Biggenden Shire, Queensland, Australia",-25,-40,-59,151,54,59,"-25.683055555556,151.91638888889",Chalcopyrite,Cu<sup>1+</sup>Fe<sup>3+</sup>S<sup>2-</sup><sub>2</sub>,Cu^1+^Fe^3+^S^2-^_2_,Cu Fe S,unknown,Chalcopyrite,chalcopyrite
235,235,206900,"Coalstoun Prospect, Biggenden Shire, Queensland, Australia",,206900,"Coalstoun Prospect, Biggenden Shire, Queensland, Australia",-25,-40,-59,151,54,59,"-25.683055555556,151.91638888889",Covellite,Cu<sup>1+</sup>S,Cu^1+^S,Cu S,Italy,Â ,Â 
235,235,206900,"Coalstoun Prospect, Biggenden Shire, Queensland, Australia",,206900,"Coalstoun Prospect, Biggenden Shire, Queensland, Australia",-25,-40,-59,151,54,59,"-25.683055555556,151.91638888889",Digenite,Cu<sub>1.8</sub>S,Cu_1.8_S,Cu S,Germany,Digenite,Â 
235,235,206900,"Coalstoun Prospect, Biggenden Shire, Queensland, Australia",,206900,"Coalstoun Prospect, Biggenden Shire, Queensland, Australia",-25,-40,-59,151,54,59,"-25.683055555556,151.91638888889",Galena,Pb<sup>2+</sup>S<sup>2-</sup>,Pb^2+^S^2-^,Pb S,unknown,Rocksalt,galena
235,235,206900,"Coalstoun Prospect, Biggenden Shire, Queensland, Australia",,206900,"Coalstoun Prospect, Biggenden Shire, Queensland, Australia",-25,-40,-59,151,54,59,"-25.683055555556,151.91638888889",Molybdenite,MoS<sub>2</sub>,MoS_2_,Mo S,unknown,Molybdenite,molybdenite
235,235,206900,"Coalstoun Prospect, Biggenden Shire, Queensland, Australia",,206900,"Coalstoun Prospect, Biggenden Shire, Queensland, Australia",-25,-40,-59,151,54,59,"-25.683055555556,151.91638888889",Pyrite,FeS<sub>2</sub>,FeS_2_,Fe S,unknown,Pyrite,pyrite
235,235,206900,"Coalstoun Prospect, Biggenden Shire, Queensland, Australia",,206900,"Coalstoun Prospect, Biggenden Shire, Queensland, Australia",-25,-40,-59,151,54,59,"-25.683055555556,151.91638888889",Sphalerite,ZnS,ZnS,Zn S,unknown,Sphalerite,sphalerite
235,235,206900,"Coalstoun Prospect, Biggenden Shire, Queensland, Australia",,206900,"Coalstoun Prospect, Biggenden Shire, Queensland, Australia",-25,-40,-59,151,54,59,"-25.683055555556,151.91638888889",Tetrahedrite,Cu<sup>1+</sup><sub>10</sub>Cu<sup>2+</sup><sub>2</sub>Sb<sup>3+</sup><sub>4</sub>S<sup>2-</sup><sub>13</sub>,Cu^1+^_10_Cu^2+^_2_Sb^3+^_4_S^2-^_13_,Cu Sb S,unknown,Tennantite,tennantite
285,285,206903,"Mount Robin, Charters Towers Region, Queensland, Australia",,206903,"Mount Robin, Charters Towers Region, Queensland, Australia",-20,-34,-42,146,58,39,"-20.578333333333,146.9775",Chalcopyrite,Cu<sup>1+</sup>Fe<sup>3+</sup>S<sup>2-</sup><sub>2</sub>,Cu^1+^Fe^3+^S^2-^_2_,Cu Fe S,unknown,Chalcopyrite,chalcopyrite
285,285,206903,"Mount Robin, Charters Towers Region, Queensland, Australia",,206903,"Mount Robin, Charters Towers Region, Queensland, Australia",-20,-34,-42,146,58,39,"-20.578333333333,146.9775",Galena,Pb<sup>2+</sup>S<sup>2-</sup>,Pb^2+^S^2-^,Pb S,unknown,Rocksalt,galena
285,285,206903,"Mount Robin, Charters Towers Region, Queensland, Australia",,206903,"Mount Robin, Charters Towers Region, Queensland, Australia",-20,-34,-42,146,58,39,"-20.578333333333,146.9775",Molybdenite,MoS<sub>2</sub>,MoS_2_,Mo S,unknown,Molybdenite,molybdenite
285,285,206903,"Mount Robin, Charters Towers Region, Queensland, Australia",,206903,"Mount Robin, Charters Towers Region, Queensland, Australia",-20,-34,-42,146,58,39,"-20.578333333333,146.9775",Pyrite,FeS<sub>2</sub>,FeS_2_,Fe S,unknown,Pyrite,pyrite
285,285,206903,"Mount Robin, Charters Towers Region, Queensland, Australia",,206903,"Mount Robin, Charters Towers Region, Queensland, Australia",-20,-34,-42,146,58,39,"-20.578333333333,146.9775",Sphalerite,ZnS,ZnS,Zn S,unknown,Sphalerite,sphalerite
285,285,206896,"Town Creek, Charters Towers Region, Queensland, Australia",,206896,"Town Creek, Charters Towers Region, Queensland, Australia",-20,-25,-28,146,46,42,"-20.424444444444,146.77833333333",Chalcopyrite,Cu<sup>1+</sup>Fe<sup>3+</sup>S<sup>2-</sup><sub>2</sub>,Cu^1+^Fe^3+^S^2-^_2_,Cu Fe S,unknown,Chalcopyrite,chalcopyrite
285,285,206896,"Town Creek, Charters Towers Region, Queensland, Australia",,206896,"Town Creek, Charters Towers Region, Queensland, Australia",-20,-25,-28,146,46,42,"-20.424444444444,146.77833333333",Galena,Pb<sup>2+</sup>S<sup>2-</sup>,Pb^2+^S^2-^,Pb S,unknown,Rocksalt,galena
285,285,206896,"Town Creek, Charters Towers Region, Queensland, Australia",,206896,"Town Creek, Charters Towers Region, Queensland, Australia",-20,-25,-28,146,46,42,"-20.424444444444,146.77833333333",Molybdenite,MoS<sub>2</sub>,MoS_2_,Mo S,unknown,Molybdenite,molybdenite
285,285,206896,"Town Creek, Charters Towers Region, Queensland, Australia",,206896,"Town Creek, Charters Towers Region, Queensland, Australia",-20,-25,-28,146,46,42,"-20.424444444444,146.77833333333",Pyrite,FeS<sub>2</sub>,FeS_2_,Fe S,unknown,Pyrite,pyrite
285,285,206896,"Town Creek, Charters Towers Region, Queensland, Australia",,206896,"Town Creek, Charters Towers Region, Queensland, Australia",-20,-25,-28,146,46,42,"-20.424444444444,146.77833333333",Sphalerite,ZnS,ZnS,Zn S,unknown,Sphalerite,sphalerite
500,500,217008,"Waterloo Deposit, Charters Towers Region, Queensland, Australia",Continental Arc,217008,"Waterloo Deposit, Charters Towers Region, Queensland, Australia",-20,-20,-38,145,46,9,"-20.343888888889,145.76916666667",Chalcopyrite,Cu<sup>1+</sup>Fe<sup>3+</sup>S<sup>2-</sup><sub>2</sub>,Cu^1+^Fe^3+^S^2-^_2_,Cu Fe S,unknown,Chalcopyrite,chalcopyrite
500,500,217008,"Waterloo Deposit, Charters Towers Region, Queensland, Australia",Continental Arc,217008,"Waterloo Deposit, Charters Towers Region, Queensland, Australia",-20,-20,-38,145,46,9,"-20.343888888889,145.76916666667",Colusite,Cu<sup>1+</sup><sub>10</sub>Cu<sup>2+</sup><sub>2</sub>V<sup>3+</sup>As<sup>5+</sup><sub>3</sub>S<sup>2-</sup><sub>16</sub>,Cu^1+^_10_Cu^2+^_2_V^3+^As^5+^_3_S^2-^_16_,Cu V As S,USA,Germanite,germanite
500,500,217008,"Waterloo Deposit, Charters Towers Region, Queensland, Australia",Continental Arc,217008,"Waterloo Deposit, Charters Towers Region, Queensland, Australia",-20,-20,-38,145,46,9,"-20.343888888889,145.76916666667",Galena,Pb<sup>2+</sup>S<sup>2-</sup>,Pb^2+^S^2-^,Pb S,unknown,Rocksalt,galena
500,500,217008,"Waterloo Deposit, Charters Towers Region, Queensland, Australia",Continental Arc,217008,"Waterloo Deposit, Charters Towers Region, Queensland, Australia",-20,-20,-38,145,46,9,"-20.343888888889,145.76916666667",Pyrite,FeS<sub>2</sub>,FeS_2_,Fe S,unknown,Pyrite,pyrite
500,500,217008,"Waterloo Deposit, Charters Towers Region, Queensland, Australia",Continental Arc,217008,"Waterloo Deposit, Charters Towers Region, Queensland, Australia",-20,-20,-38,145,46,9,"-20.343888888889,145.76916666667",Sphalerite,ZnS,ZnS,Zn S,unknown,Sphalerite,sphalerite
310,310,206902,"Mount Turner, Etheridge Shire, Queensland, Australia",,206902,"Mount Turner, Etheridge Shire, Queensland, Australia",-18,-15,-12,143,25,24,"-18.253333333333,143.42333333333",Arsenopyrite,FeAsS,FeAsS,Fe As S,unknown,Arsenopyrite,arsenopyrite
310,310,206902,"Mount Turner, Etheridge Shire, Queensland, Australia",,206902,"Mount Turner, Etheridge Shire, Queensland, Australia",-18,-15,-12,143,25,24,"-18.253333333333,143.42333333333",Bornite,Cu<sup>1+</sup><sub>5</sub>Fe<sup>3+</sup>S<sup>2-</sup><sub>4</sub>,Cu^1+^_5_Fe^3+^S^2-^_4_,Cu Fe S,unknown,Â ,Â 
310,310,206902,"Mount Turner, Etheridge Shire, Queensland, Australia",,206902,"Mount Turner, Etheridge Shire, Queensland, Australia",-18,-15,-12,143,25,24,"-18.253333333333,143.42333333333",Chalcopyrite,Cu<sup>1+</sup>Fe<sup>3+</sup>S<sup>2-</sup><sub>2</sub>,Cu^1+^Fe^3+^S^2-^_2_,Cu Fe S,unknown,Chalcopyrite,chalcopyrite
310,310,206902,"Mount Turner, Etheridge Shire, Queensland, Australia",,206902,"Mount Turner, Etheridge Shire, Queensland, Australia",-18,-15,-12,143,25,24,"-18.253333333333,143.42333333333",Galena,Pb<sup>2+</sup>S<sup>2-</sup>,Pb^2+^S^2-^,Pb S,unknown,Rocksalt,galena
310,310,206902,"Mount Turner, Etheridge Shire, Queensland, Australia",,206902,"Mount Turner, Etheridge Shire, Queensland, Australia",-18,-15,-12,143,25,24,"-18.253333333333,143.42333333333",Molybdenite,MoS<sub>2</sub>,MoS_2_,Mo S,unknown,Molybdenite,molybdenite
310,310,206902,"Mount Turner, Etheridge Shire, Queensland, Australia",,206902,"Mount Turner, Etheridge Shire, Queensland, Australia",-18,-15,-12,143,25,24,"-18.253333333333,143.42333333333",Pyrite,FeS<sub>2</sub>,FeS_2_,Fe S,unknown,Pyrite,pyrite
310,310,206902,"Mount Turner, Etheridge Shire, Queensland, Australia",,206902,"Mount Turner, Etheridge Shire, Queensland, Australia",-18,-15,-12,143,25,24,"-18.253333333333,143.42333333333",Pyrrhotite,Fe<sup>2+</sup><sub>5</sub>Fe<sup>3+</sup><sub>2</sub>S<sup>2-</sup><sub>8</sub>,Fe^2+^_5_Fe^3+^_2_S^2-^_8_,Fe S,Japan,Nickeline,Â 
310,310,206902,"Mount Turner, Etheridge Shire, Queensland, Australia",,206902,"Mount Turner, Etheridge Shire, Queensland, Australia",-18,-15,-12,143,25,24,"-18.253333333333,143.42333333333",Sphalerite,ZnS,ZnS,Zn S,unknown,Sphalerite,sphalerite
5.3,0.01,19103,"Gympie Region, Queensland, Australia",,19103,"Gympie Region, Queensland, Australia",-26,-11,-38,152,39,23,"-26.193888888889,152.65638888889",Bismuthinite,Bi<sub>2</sub>S<sub>3</sub>,Bi_2_S_3_,Bi S,unknown,Stibnite,stibnite
5.3,0.01,19103,"Gympie Region, Queensland, Australia",,19103,"Gympie Region, Queensland, Australia",-26,-11,-38,152,39,23,"-26.193888888889,152.65638888889",Cinnabar,HgS,HgS,Hg S,unknown,Â ,Â 
237,201,249926,"Ban Ban Zinc Deposit, Maryborough, Queensland, Australia",,249926,"Ban Ban Zinc Deposit, Maryborough, Queensland, Australia",0,0,0,0,0,0,"0,0",Pyrite,FeS<sub>2</sub>,FeS_2_,Fe S,unknown,Pyrite,pyrite
237,201,249926,"Ban Ban Zinc Deposit, Maryborough, Queensland, Australia",,249926,"Ban Ban Zinc Deposit, Maryborough, Queensland, Australia",0,0,0,0,0,0,"0,0",Sphalerite,ZnS,ZnS,Zn S,unknown,Sphalerite,sphalerite
1575,1490,217487,"Desolation Prospect, Mount Isa - Cloncurry Area, Queensland, Australia",Continental Extension,191789,"Ernest Henry Cu-Au Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",-21,-2,-53,140,33,22,"-21.048055555556,140.55611111111",Arsenopyrite,FeAsS,FeAsS,Fe As S,unknown,Arsenopyrite,arsenopyrite
1575,1490,217487,"Desolation Prospect, Mount Isa - Cloncurry Area, Queensland, Australia",Continental Extension,191789,"Ernest Henry Cu-Au Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",-21,-2,-53,140,33,22,"-21.048055555556,140.55611111111",Chalcopyrite,Cu<sup>1+</sup>Fe<sup>3+</sup>S<sup>2-</sup><sub>2</sub>,Cu^1+^Fe^3+^S^2-^_2_,Cu Fe S,unknown,Chalcopyrite,chalcopyrite
1575,1490,217487,"Desolation Prospect, Mount Isa - Cloncurry Area, Queensland, Australia",Continental Extension,191789,"Ernest Henry Cu-Au Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",-21,-2,-53,140,33,22,"-21.048055555556,140.55611111111",Cobaltite,CoAsS,CoAsS,Co As S,unknown,Cobaltite,cobaltite
1575,1490,134,"Great Australia Mine, Mount Isa - Cloncurry Area, Queensland, Australia",,191789,"Ernest Henry Cu-Au Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",-20,-43,-6,140,30,40,"-20.718333333333,140.51111111111",Chalcocite,Cu<sup>1+</sup><sub>2</sub>S<sup>2-</sup>,Cu^1+^_2_S^2-^,Cu S,unknown,Â ,Â 
1575,1490,134,"Great Australia Mine, Mount Isa - Cloncurry Area, Queensland, Australia",,191789,"Ernest Henry Cu-Au Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",-20,-43,-6,140,30,40,"-20.718333333333,140.51111111111",Digenite,Cu<sub>1.8</sub>S,Cu_1.8_S,Cu S,Germany,Digenite,Â 
1575,1490,134,"Great Australia Mine, Mount Isa - Cloncurry Area, Queensland, Australia",,191789,"Ernest Henry Cu-Au Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",-20,-43,-6,140,30,40,"-20.718333333333,140.51111111111",Djurleite,Cu<sub>31</sub>S<sub>16</sub>,Cu_31_S_16_,Cu S,Mexico,Â ,Â 
1575,1490,134,"Great Australia Mine, Mount Isa - Cloncurry Area, Queensland, Australia",,191789,"Ernest Henry Cu-Au Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",-20,-43,-6,140,30,40,"-20.718333333333,140.51111111111",Pyrite,FeS<sub>2</sub>,FeS_2_,Fe S,unknown,Pyrite,pyrite
1670,1665,203343,"Dugald River Zn-Pb-Ag Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",Intra Cratonic,203343,"Dugald River Zn-Pb-Ag Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",0,0,0,0,0,0,"0,0",Arsenopyrite,FeAsS,FeAsS,Fe As S,unknown,Arsenopyrite,arsenopyrite
1670,1665,203343,"Dugald River Zn-Pb-Ag Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",Intra Cratonic,203343,"Dugald River Zn-Pb-Ag Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",0,0,0,0,0,0,"0,0",Boulangerite,Pb<sub>5</sub>Sb<sub>4</sub>S<sub>11</sub>,Pb_5_Sb_4_S_11_,Pb Sb S,France,Â ,Â 
1670,1665,203343,"Dugald River Zn-Pb-Ag Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",Intra Cratonic,203343,"Dugald River Zn-Pb-Ag Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",0,0,0,0,0,0,"0,0",Galena,Pb<sup>2+</sup>S<sup>2-</sup>,Pb^2+^S^2-^,Pb S,unknown,Rocksalt,galena
1670,1665,203343,"Dugald River Zn-Pb-Ag Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",Intra Cratonic,203343,"Dugald River Zn-Pb-Ag Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",0,0,0,0,0,0,"0,0",Gudmundite,FeSbS,FeSbS,Fe Sb S,Sweden,Arsenopyrite,arsenopyrite
1670,1665,203343,"Dugald River Zn-Pb-Ag Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",Intra Cratonic,203343,"Dugald River Zn-Pb-Ag Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",0,0,0,0,0,0,"0,0",Pyrargyrite,Ag<sub>3</sub>SbS<sub>3</sub>,Ag_3_SbS_3_,Ag Sb S,unknown,Â ,Â 
1670,1665,203343,"Dugald River Zn-Pb-Ag Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",Intra Cratonic,203343,"Dugald River Zn-Pb-Ag Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",0,0,0,0,0,0,"0,0",Pyrite,FeS<sub>2</sub>,FeS_2_,Fe S,unknown,Pyrite,pyrite
1670,1665,203343,"Dugald River Zn-Pb-Ag Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",Intra Cratonic,203343,"Dugald River Zn-Pb-Ag Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",0,0,0,0,0,0,"0,0",Pyrrhotite,Fe<sup>2+</sup><sub>5</sub>Fe<sup>3+</sup><sub>2</sub>S<sup>2-</sup><sub>8</sub>,Fe^2+^_5_Fe^3+^_2_S^2-^_8_,Fe S,Japan,Nickeline,Â 
1670,1665,203343,"Dugald River Zn-Pb-Ag Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",Intra Cratonic,203343,"Dugald River Zn-Pb-Ag Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",0,0,0,0,0,0,"0,0",Sphalerite,ZnS,ZnS,Zn S,unknown,Sphalerite,sphalerite
1670,1665,203343,"Dugald River Zn-Pb-Ag Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",Intra Cratonic,203343,"Dugald River Zn-Pb-Ag Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",0,0,0,0,0,0,"0,0",Tetrahedrite,Cu<sup>1+</sup><sub>10</sub>Cu<sup>2+</sup><sub>2</sub>Sb<sup>3+</sup><sub>4</sub>S<sup>2-</sup><sub>13</sub>,Cu^1+^_10_Cu^2+^_2_Sb^3+^_4_S^2-^_13_,Cu Sb S,unknown,Tennantite,tennantite
1575,1462,191789,"Ernest Henry Cu-Au Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",Continental Extension,191789,"Ernest Henry Cu-Au Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",-20,-26,0,140,42,0,"-20.433333333333,140.7",Arsenopyrite,FeAsS,FeAsS,Fe As S,unknown,Arsenopyrite,arsenopyrite
1575,1462,191789,"Ernest Henry Cu-Au Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",Continental Extension,191789,"Ernest Henry Cu-Au Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",-20,-26,0,140,42,0,"-20.433333333333,140.7",Bismuthinite,Bi<sub>2</sub>S<sub>3</sub>,Bi_2_S_3_,Bi S,unknown,Stibnite,stibnite
1575,1462,191789,"Ernest Henry Cu-Au Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",Continental Extension,191789,"Ernest Henry Cu-Au Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",-20,-26,0,140,42,0,"-20.433333333333,140.7",Chalcopyrite,Cu<sup>1+</sup>Fe<sup>3+</sup>S<sup>2-</sup><sub>2</sub>,Cu^1+^Fe^3+^S^2-^_2_,Cu Fe S,unknown,Chalcopyrite,chalcopyrite
1575,1462,191789,"Ernest Henry Cu-Au Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",Continental Extension,191789,"Ernest Henry Cu-Au Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",-20,-26,0,140,42,0,"-20.433333333333,140.7",Cobaltite,CoAsS,CoAsS,Co As S,unknown,Cobaltite,cobaltite
1575,1462,191789,"Ernest Henry Cu-Au Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",Continental Extension,191789,"Ernest Henry Cu-Au Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",-20,-26,0,140,42,0,"-20.433333333333,140.7",Galena,Pb<sup>2+</sup>S<sup>2-</sup>,Pb^2+^S^2-^,Pb S,unknown,Rocksalt,galena
1575,1462,191789,"Ernest Henry Cu-Au Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",Continental Extension,191789,"Ernest Henry Cu-Au Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",-20,-26,0,140,42,0,"-20.433333333333,140.7",Glaucodot,CoFeAs<sub>2</sub>S<sub>2</sub>,CoFeAs_2_S_2_,Co Fe As S,Chile,Arsenopyrite,arsenopyrite
1575,1462,191789,"Ernest Henry Cu-Au Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",Continental Extension,191789,"Ernest Henry Cu-Au Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",-20,-26,0,140,42,0,"-20.433333333333,140.7",Molybdenite,MoS<sub>2</sub>,MoS_2_,Mo S,unknown,Molybdenite,molybdenite
1575,1462,191789,"Ernest Henry Cu-Au Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",Continental Extension,191789,"Ernest Henry Cu-Au Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",-20,-26,0,140,42,0,"-20.433333333333,140.7",Pyrite,FeS<sub>2</sub>,FeS_2_,Fe S,unknown,Pyrite,pyrite
1575,1462,191789,"Ernest Henry Cu-Au Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",Continental Extension,191789,"Ernest Henry Cu-Au Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",-20,-26,0,140,42,0,"-20.433333333333,140.7",Sphalerite,ZnS,ZnS,Zn S,unknown,Sphalerite,sphalerite
1575,1490,28476,"Queen Sally Mine, Mount Isa - Cloncurry Area, Queensland, Australia",Continental Extension,191789,"Ernest Henry Cu-Au Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",-20,-7,-21,140,7,20,"-20.1225,140.12222222222",Arsenopyrite,FeAsS,FeAsS,Fe As S,unknown,Arsenopyrite,arsenopyrite
1575,1490,28476,"Queen Sally Mine, Mount Isa - Cloncurry Area, Queensland, Australia",Continental Extension,191789,"Ernest Henry Cu-Au Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",-20,-7,-21,140,7,20,"-20.1225,140.12222222222",Chalcopyrite,Cu<sup>1+</sup>Fe<sup>3+</sup>S<sup>2-</sup><sub>2</sub>,Cu^1+^Fe^3+^S^2-^_2_,Cu Fe S,unknown,Chalcopyrite,chalcopyrite
1575,1490,28476,"Queen Sally Mine, Mount Isa - Cloncurry Area, Queensland, Australia",Continental Extension,191789,"Ernest Henry Cu-Au Deposit, Mount Isa - Cloncurry Area, Queensland, Australia",-20,-7,-21,140,7,20,"-20.1225,140.12222222222",Cobaltite,CoAsS,CoAsS,Co As S,unknown,Cobaltite,cobaltite
