Max Age (Ma),Min Age (Ma),mindat ID,Locality containing Mineral,Tectonic Settings,Dated Locality ID,Dated Locality (Max Age),Lat Deg,Lat Min,Lat Sec,Lon Deg,Lon Min,Lon Sec,Decimal Degree,Mineral Name (plain),RRUFF Chemistry (plain),RRUFF Chemistry (concise),Chemistry Elements,Country of Type Locality,Structural Groupname,Fleischers Groupname
1703,1697,235958,"Hidden Treasure Mine, Yancowinna Co., New South Wales, Australia",,186665,"Sterling Vale, Yancowinna Co., New South Wales, Australia",-31,-54,-2,141,23,31,"-31.900555555556,141.39194444444",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
1703,1697,159472,"Invincible Mine, Yancowinna Co., New South Wales, Australia",,186665,"Sterling Vale, Yancowinna Co., New South Wales, Australia",0,0,0,0,0,0,"0,0",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
1703,1697,159471,"Nadbuck Mine, Yancowinna Co., New South Wales, Australia",,186665,"Sterling Vale, Yancowinna Co., New South Wales, Australia",0,0,0,0,0,0,"0,0",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
1703,1697,186684,"Umberumberka Silver Mine, Yancowinna Co., New South Wales, Australia",,186665,"Sterling Vale, Yancowinna Co., New South Wales, Australia",0,0,0,0,0,0,"0,0",Aragonite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,Spain,Aragonite,aragonite
1703,1697,186684,"Umberumberka Silver Mine, Yancowinna Co., New South Wales, Australia",,186665,"Sterling Vale, Yancowinna Co., New South Wales, Australia",0,0,0,0,0,0,"0,0",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
1703,1697,186684,"Umberumberka Silver Mine, Yancowinna Co., New South Wales, Australia",,186665,"Sterling Vale, Yancowinna Co., New South Wales, Australia",0,0,0,0,0,0,"0,0",Siderite,Fe<sup>2+</sup>CO<sub>3</sub>,Fe^2+^CO_3_,Fe C O,unknown,Calcite,calcite
1703,1697,122803,"Southern Cross Mine, Yancowinna Co., New South Wales, Australia",,186665,"Sterling Vale, Yancowinna Co., New South Wales, Australia",0,0,0,0,0,0,"0,0",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
1703,1690,5752,"Pinnacles Mine, Yancowinna Co., New South Wales, Australia",Continental Extension,5752,"Pinnacles Mine, Yancowinna Co., New South Wales, Australia",-32,-3,-9,141,19,41,"-32.0525,141.32805555556",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
1703,1690,5752,"Pinnacles Mine, Yancowinna Co., New South Wales, Australia",Continental Extension,5752,"Pinnacles Mine, Yancowinna Co., New South Wales, Australia",-32,-3,-9,141,19,41,"-32.0525,141.32805555556",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
1703,1690,5752,"Pinnacles Mine, Yancowinna Co., New South Wales, Australia",Continental Extension,5752,"Pinnacles Mine, Yancowinna Co., New South Wales, Australia",-32,-3,-9,141,19,41,"-32.0525,141.32805555556",Cerussite,PbCO<sub>3</sub>,PbCO_3_,Pb C O,Italy,Aragonite,aragonite
1703,1697,192418,"PO0001, Yancowinna Co., New South Wales, Australia",,186665,"Sterling Vale, Yancowinna Co., New South Wales, Australia",0,0,0,0,0,0,"0,0",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
1703,1697,192665,"Round Hill Prospect, Yancowinna Co., New South Wales, Australia",,186665,"Sterling Vale, Yancowinna Co., New South Wales, Australia",0,0,0,0,0,0,"0,0",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
1703,1697,192672,"Speedwell Mine, Yancowinna Co., New South Wales, Australia",,186665,"Sterling Vale, Yancowinna Co., New South Wales, Australia",0,0,0,0,0,0,"0,0",Cerussite,PbCO<sub>3</sub>,PbCO_3_,Pb C O,Italy,Aragonite,aragonite
1703,1697,192672,"Speedwell Mine, Yancowinna Co., New South Wales, Australia",,186665,"Sterling Vale, Yancowinna Co., New South Wales, Australia",0,0,0,0,0,0,"0,0",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
1703,1697,192667,"U121, Yancowinna Co., New South Wales, Australia",,186665,"Sterling Vale, Yancowinna Co., New South Wales, Australia",0,0,0,0,0,0,"0,0",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
1703,1697,207631,"Unnamed Cu Occurrence (PA12), Yancowinna Co., New South Wales, Australia",,186665,"Sterling Vale, Yancowinna Co., New South Wales, Australia",-31,-34,-10,141,28,38,"-31.569444444444,141.47722222222",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
1703,1697,207631,"Unnamed Cu Occurrence (PA12), Yancowinna Co., New South Wales, Australia",,186665,"Sterling Vale, Yancowinna Co., New South Wales, Australia",-31,-34,-10,141,28,38,"-31.569444444444,141.47722222222",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
2200,1800,238894,"Woodcutters Mine (Woodcutters), Coomalie Shire, Northern Territory, Australia",,238894,"Woodcutters Mine (Woodcutters), Coomalie Shire, Northern Territory, Australia",-12,-58,-46,131,6,40,"-12.979444444444,131.11111111111",Cerussite,PbCO<sub>3</sub>,PbCO_3_,Pb C O,Italy,Aragonite,aragonite
2200,1800,238894,"Woodcutters Mine (Woodcutters), Coomalie Shire, Northern Territory, Australia",,238894,"Woodcutters Mine (Woodcutters), Coomalie Shire, Northern Territory, Australia",-12,-58,-46,131,6,40,"-12.979444444444,131.11111111111",Dolomite,CaMg(CO<sub>3</sub>)<sub>2</sub>,CaMg(CO_3_)_2_,Ca Mg C O,Italy,Dolomite,dolomite
1643,1632,56741,"McArthur River Mine (McArthur Mine; HYC Deposit), Roper Gulf Region, Northern Territory, Australia",Intra Cratonic,56741,"McArthur River Mine (McArthur Mine; HYC Deposit), Roper Gulf Region, Northern Territory, Australia",-16,-25,-35,136,4,39,"-16.426388888889,136.0775",Ankerite,CaFe<sup>2+</sup>(CO<sub>3</sub>)<sub>2</sub>,CaFe^2+^(CO_3_)_2_,Ca Fe C O,Austria,Dolomite,dolomite
1643,1632,56741,"McArthur River Mine (McArthur Mine; HYC Deposit), Roper Gulf Region, Northern Territory, Australia",Intra Cratonic,56741,"McArthur River Mine (McArthur Mine; HYC Deposit), Roper Gulf Region, Northern Territory, Australia",-16,-25,-35,136,4,39,"-16.426388888889,136.0775",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
1643,1632,56741,"McArthur River Mine (McArthur Mine; HYC Deposit), Roper Gulf Region, Northern Territory, Australia",Intra Cratonic,56741,"McArthur River Mine (McArthur Mine; HYC Deposit), Roper Gulf Region, Northern Territory, Australia",-16,-25,-35,136,4,39,"-16.426388888889,136.0775",Dolomite,CaMg(CO<sub>3</sub>)<sub>2</sub>,CaMg(CO_3_)_2_,Ca Mg C O,Italy,Dolomite,dolomite
2500,1600,203529,"Coxco Deposit, Roper Gulf Region, Northern Territory, Australia",,203529,"Coxco Deposit, Roper Gulf Region, Northern Territory, Australia",0,0,0,0,0,0,"0,0",Cerussite,PbCO<sub>3</sub>,PbCO_3_,Pb C O,Italy,Aragonite,aragonite
2500,1600,203529,"Coxco Deposit, Roper Gulf Region, Northern Territory, Australia",,203529,"Coxco Deposit, Roper Gulf Region, Northern Territory, Australia",0,0,0,0,0,0,"0,0",Hydrozincite,Zn<sup>2+</sup><sub>5</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>6</sub>,Zn^2+^_5_(CO_3_)_2_(OH)_6_,Zn C O H,Austria,Â ,Â 
1887,1881,28481,"Iron Blow Mine, Victoria-Daly Region, Northern Territory, Australia",,28481,"Iron Blow Mine, Victoria-Daly Region, Northern Territory, Australia",-13,-31,-12,131,32,24,"-13.52,131.54",Siderite,Fe<sup>2+</sup>CO<sub>3</sub>,Fe^2+^CO_3_,Fe C O,unknown,Calcite,calcite
1887,1881,118,"Mt Bonnie Mine, Victoria-Daly Region, Northern Territory, Australia",,118,"Mt Bonnie Mine, Victoria-Daly Region, Northern Territory, Australia",-13,-34,-24,131,41,35,"-13.573333333333,131.69305555556",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
1887,1881,118,"Mt Bonnie Mine, Victoria-Daly Region, Northern Territory, Australia",,118,"Mt Bonnie Mine, Victoria-Daly Region, Northern Territory, Australia",-13,-34,-24,131,41,35,"-13.573333333333,131.69305555556",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
1887,1881,18794,"Sabine's Shaft, Victoria-Daly Region, Northern Territory, Australia",,118,"Mt Bonnie Mine, Victoria-Daly Region, Northern Territory, Australia",0,0,0,0,0,0,"0,0",Cerussite,PbCO<sub>3</sub>,PbCO_3_,Pb C O,Italy,Aragonite,aragonite
630,630,126,"Wave Hill, Victoria-Daly Region, Northern Territory, Australia",,126,"Wave Hill, Victoria-Daly Region, Northern Territory, Australia",-17,-39,0,131,10,0,"-17.65,131.16666666667",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
1477,1397,41611,"Jabiluka Uranium Deposit, West Arnhem Region, Northern Territory, Australia",,41611,"Jabiluka Uranium Deposit, West Arnhem Region, Northern Territory, Australia",-12,-30,0,132,55,30,"-12.5,132.925",Dolomite,CaMg(CO<sub>3</sub>)<sub>2</sub>,CaMg(CO_3_)_2_,Ca Mg C O,Italy,Dolomite,dolomite
1757,1717,4622,"Ranger Mine (Ranger Uranium Mine), West Arnhem Region, Northern Territory, Australia",,4622,"Ranger Mine (Ranger Uranium Mine), West Arnhem Region, Northern Territory, Australia",-12,-41,0,132,55,0,"-12.683333333333,132.91666666667",Wyartite,CaU<sup>5+</sup>(UO<sub>2</sub>)<sub>2</sub>(CO<sub>3</sub>)O<sub>4</sub>(OH)Â·7H<sub>2</sub>O,CaU^5+^(UO_2_)_2_(CO_3_)O_4_(OH)Â·7H_2_O,Ca U O C H,Democratic Republic of the Congo,Â ,Â 
237,201,42920,"Biggenden Mine (Mt Biggenden Mine; Biggenden Gold And Bismuth Mine; Mt Biggenden Bismuth Mine; Mt Biggenden Magnetite Mine; Biggenden Quarry), Biggenden Shire, Queensland, Australia",,42920,"Biggenden Mine (Mt Biggenden Mine; Biggenden Gold And Bismuth Mine; Mt Biggenden Bismuth Mine; Mt Biggenden Magnetite Mine; Biggenden Quarry), Biggenden Shire, Queensland, Australia",-25,-32,-21,151,58,39,"-25.539166666667,151.9775",Ankerite,CaFe<sup>2+</sup>(CO<sub>3</sub>)<sub>2</sub>,CaFe^2+^(CO_3_)_2_,Ca Fe C O,Austria,Dolomite,dolomite
237,201,42920,"Biggenden Mine (Mt Biggenden Mine; Biggenden Gold And Bismuth Mine; Mt Biggenden Bismuth Mine; Mt Biggenden Magnetite Mine; Biggenden Quarry), Biggenden Shire, Queensland, Australia",,42920,"Biggenden Mine (Mt Biggenden Mine; Biggenden Gold And Bismuth Mine; Mt Biggenden Bismuth Mine; Mt Biggenden Magnetite Mine; Biggenden Quarry), Biggenden Shire, Queensland, Australia",-25,-32,-21,151,58,39,"-25.539166666667,151.9775",Aragonite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,Spain,Aragonite,aragonite
237,201,42920,"Biggenden Mine (Mt Biggenden Mine; Biggenden Gold And Bismuth Mine; Mt Biggenden Bismuth Mine; Mt Biggenden Magnetite Mine; Biggenden Quarry), Biggenden Shire, Queensland, Australia",,42920,"Biggenden Mine (Mt Biggenden Mine; Biggenden Gold And Bismuth Mine; Mt Biggenden Bismuth Mine; Mt Biggenden Magnetite Mine; Biggenden Quarry), Biggenden Shire, Queensland, Australia",-25,-32,-21,151,58,39,"-25.539166666667,151.9775",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
237,201,42920,"Biggenden Mine (Mt Biggenden Mine; Biggenden Gold And Bismuth Mine; Mt Biggenden Bismuth Mine; Mt Biggenden Magnetite Mine; Biggenden Quarry), Biggenden Shire, Queensland, Australia",,42920,"Biggenden Mine (Mt Biggenden Mine; Biggenden Gold And Bismuth Mine; Mt Biggenden Bismuth Mine; Mt Biggenden Magnetite Mine; Biggenden Quarry), Biggenden Shire, Queensland, Australia",-25,-32,-21,151,58,39,"-25.539166666667,151.9775",Bismutite,Bi<sub>2</sub>O<sub>2</sub>(CO<sub>3</sub>),Bi_2_O_2_(CO_3_),Bi O C,Germany,Â ,Â 
237,201,42920,"Biggenden Mine (Mt Biggenden Mine; Biggenden Gold And Bismuth Mine; Mt Biggenden Bismuth Mine; Mt Biggenden Magnetite Mine; Biggenden Quarry), Biggenden Shire, Queensland, Australia",,42920,"Biggenden Mine (Mt Biggenden Mine; Biggenden Gold And Bismuth Mine; Mt Biggenden Bismuth Mine; Mt Biggenden Magnetite Mine; Biggenden Quarry), Biggenden Shire, Queensland, Australia",-25,-32,-21,151,58,39,"-25.539166666667,151.9775",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
237,201,42920,"Biggenden Mine (Mt Biggenden Mine; Biggenden Gold And Bismuth Mine; Mt Biggenden Bismuth Mine; Mt Biggenden Magnetite Mine; Biggenden Quarry), Biggenden Shire, Queensland, Australia",,42920,"Biggenden Mine (Mt Biggenden Mine; Biggenden Gold And Bismuth Mine; Mt Biggenden Bismuth Mine; Mt Biggenden Magnetite Mine; Biggenden Quarry), Biggenden Shire, Queensland, Australia",-25,-32,-21,151,58,39,"-25.539166666667,151.9775",Dolomite,CaMg(CO<sub>3</sub>)<sub>2</sub>,CaMg(CO_3_)_2_,Ca Mg C O,Italy,Dolomite,dolomite
